customer_id,recency,frequency,monetary,cluster,segment,customer_name,diet_profile,city
1536,200,5,3060.0,0,At Risk / Churning,Kavitha Kumar 1636,Flexitarian,Chennai
1537,338,2,657.6,0,At Risk / Churning,Venkatesh Swaminathan 1637,Flexitarian,Chennai
1538,192,3,1560.2,0,At Risk / Churning,Nandhini Babu 1638,Flexitarian,Chennai
1539,19,8,4280.7,1,New / Occasional,Santhosh Natarajan 1639,Flexitarian,Chennai
1540,325,1,187.0,0,At Risk / Churning,Swetha Mudaliar 1640,Pure Veg,Chennai
1541,93,7,3149.0,1,New / Occasional,Aravind Kumar 1641,Flexitarian,Chennai
1542,43,4,1776.7,1,New / Occasional,Priya Swaminathan 1642,Pure Veg,Chennai
1543,49,3,1458.0,1,New / Occasional,Karthik Babu 1643,Flexitarian,Chennai
1544,212,3,2252.0,0,At Risk / Churning,Deepa Natarajan 1644,Flexitarian,Chennai
1545,14,15,7367.84,1,New / Occasional,Siddharth Mudaliar 1645,Flexitarian,Chennai
1546,36,2,853.5,1,New / Occasional,Bhavana Kumar 1646,Pure Veg,Chennai
1547,91,4,3372.0,1,New / Occasional,Ramesh Swaminathan 1647,Flexitarian,Chennai
1548,100,3,1935.27,1,New / Occasional,Lakshmi Babu 1648,Flexitarian,Chennai
1549,23,6,2327.2,1,New / Occasional,Vijay Natarajan 1649,Flexitarian,Chennai
1550,36,5,2146.5,1,New / Occasional,Ananya Mudaliar 1650,Flexitarian,Chennai
1551,29,6,4013.55,1,New / Occasional,Suresh Kumar 1651,Flexitarian,Chennai
1552,175,2,682.0,0,At Risk / Churning,Divya Swaminathan 1652,Flexitarian,Chennai
1553,5,4,1526.4,1,New / Occasional,Ganesh Babu 1653,Pure Veg,Chennai
1554,364,1,439.2,0,At Risk / Churning,Meena Natarajan 1654,Flexitarian,Chennai
1555,4,21,9444.65,1,New / Occasional,Rajesh Mudaliar 1655,Flexitarian,Chennai
1556,29,6,2752.85,1,New / Occasional,Kavitha Kumar 1656,Flexitarian,Chennai
1557,26,3,1590.76,1,New / Occasional,Venkatesh Swaminathan 1657,Flexitarian,Chennai
1558,132,1,398.85,0,At Risk / Churning,Nandhini Babu 1658,Flexitarian,Chennai
1559,278,1,464.4,0,At Risk / Churning,Santhosh Natarajan 1659,Pure Veg,Chennai
1560,117,5,2653.85,1,New / Occasional,Swetha Mudaliar 1660,Flexitarian,Chennai
1561,52,9,3962.5,1,New / Occasional,Aravind Kumar 1661,Flexitarian,Chennai
1562,8,4,1859.65,1,New / Occasional,Priya Swaminathan 1662,Flexitarian,Chennai
1563,41,2,1363.35,1,New / Occasional,Karthik Babu 1663,Flexitarian,Chennai
1564,132,2,910.5,0,At Risk / Churning,Deepa Natarajan 1664,Pure Veg,Chennai
1565,235,2,2415.6,0,At Risk / Churning,Siddharth Mudaliar 1665,Pure Veg,Chennai
1566,44,7,3696.78,1,New / Occasional,Bhavana Kumar 1666,Flexitarian,Chennai
1567,118,1,318.0,1,New / Occasional,Ramesh Swaminathan 1667,Pure Veg,Chennai
1568,351,1,340.0,0,At Risk / Churning,Lakshmi Babu 1668,Pure Veg,Chennai
1569,2,34,19286.51,3,Steady Regulars,Vijay Natarajan 1669,Flexitarian,Chennai
1570,70,9,3731.14,1,New / Occasional,Ananya Mudaliar 1670,Flexitarian,Chennai
1571,103,4,1842.55,1,New / Occasional,Suresh Kumar 1671,Pure Veg,Chennai
1572,268,1,360.9,0,At Risk / Churning,Divya Swaminathan 1672,Pure Veg,Chennai
1573,30,3,1926.0,1,New / Occasional,Ganesh Babu 1673,Flexitarian,Chennai
1574,82,7,3070.49,1,New / Occasional,Meena Natarajan 1674,Pure Veg,Chennai
1575,102,12,5916.26,1,New / Occasional,Rajesh Mudaliar 1675,Flexitarian,Chennai
1576,163,2,1980.67,0,At Risk / Churning,Kavitha Kumar 1676,Flexitarian,Chennai
1577,70,3,1916.15,1,New / Occasional,Venkatesh Swaminathan 1677,Flexitarian,Chennai
1578,151,2,826.0,0,At Risk / Churning,Nandhini Babu 1678,Pure Veg,Chennai
1579,7,20,8097.7,1,New / Occasional,Santhosh Natarajan 1679,Flexitarian,Chennai
1580,9,10,5374.53,1,New / Occasional,Swetha Mudaliar 1680,Flexitarian,Chennai
1581,32,3,1001.65,1,New / Occasional,Aravind Kumar 1681,Flexitarian,Chennai
1582,20,37,17277.29,3,Steady Regulars,Priya Swaminathan 1682,Flexitarian,Chennai
1583,8,3,791.9,1,New / Occasional,Karthik Babu 1683,Flexitarian,Chennai
1584,27,5,2779.07,1,New / Occasional,Deepa Natarajan 1684,Flexitarian,Chennai
1585,2,10,4417.1,1,New / Occasional,Siddharth Mudaliar 1685,Flexitarian,Chennai
1586,25,6,2438.5,1,New / Occasional,Bhavana Kumar 1686,Flexitarian,Chennai
1587,43,7,2785.05,1,New / Occasional,Ramesh Swaminathan 1687,Flexitarian,Chennai
1588,143,1,497.25,0,At Risk / Churning,Lakshmi Babu 1688,Pure Veg,Chennai
1589,199,1,769.5,0,At Risk / Churning,Vijay Natarajan 1689,Pure Veg,Chennai
1590,7,26,12206.8,1,New / Occasional,Ananya Mudaliar 1690,Flexitarian,Chennai
1591,82,2,1279.04,1,New / Occasional,Suresh Kumar 1691,Flexitarian,Chennai
1592,25,2,785.5,1,New / Occasional,Divya Swaminathan 1692,Flexitarian,Chennai
1593,146,5,2078.7,0,At Risk / Churning,Ganesh Babu 1693,Flexitarian,Chennai
1594,5,30,15368.23,3,Steady Regulars,Meena Natarajan 1694,Flexitarian,Chennai
1595,312,2,732.0,0,At Risk / Churning,Rajesh Mudaliar 1695,Flexitarian,Chennai
1596,287,1,558.0,0,At Risk / Churning,Kavitha Kumar 1696,Pure Veg,Chennai
1597,38,3,1899.0,1,New / Occasional,Venkatesh Swaminathan 1697,Pure Veg,Chennai
1598,55,18,8661.52,1,New / Occasional,Nandhini Babu 1698,Flexitarian,Chennai
1599,340,1,1584.0,0,At Risk / Churning,Santhosh Natarajan 1699,Pure Veg,Chennai
1600,179,2,665.0,0,At Risk / Churning,Swetha Mudaliar 1700,Flexitarian,Chennai
1601,19,5,2350.7,1,New / Occasional,Aravind Kumar 1701,Flexitarian,Chennai
1602,7,8,4165.27,1,New / Occasional,Priya Swaminathan 1702,Flexitarian,Chennai
1603,35,7,3548.7,1,New / Occasional,Karthik Babu 1703,Flexitarian,Chennai
1604,10,12,5783.37,1,New / Occasional,Deepa Natarajan 1704,Flexitarian,Chennai
1605,316,1,255.0,0,At Risk / Churning,Siddharth Mudaliar 1705,Flexitarian,Chennai
1606,81,5,2779.3,1,New / Occasional,Bhavana Kumar 1706,Flexitarian,Chennai
1607,56,1,220.0,1,New / Occasional,Ramesh Swaminathan 1707,Pure Veg,Chennai
1608,25,10,6218.0,1,New / Occasional,Lakshmi Babu 1708,Flexitarian,Chennai
1609,65,5,1751.3,1,New / Occasional,Vijay Natarajan 1709,Flexitarian,Chennai
1610,56,6,5573.62,1,New / Occasional,Ananya Mudaliar 1710,Flexitarian,Chennai
1611,91,2,752.4,1,New / Occasional,Suresh Kumar 1711,Pure Veg,Chennai
1612,73,3,2547.2,1,New / Occasional,Divya Swaminathan 1712,Flexitarian,Chennai
1613,17,29,13235.3,3,Steady Regulars,Ganesh Babu 1713,Flexitarian,Chennai
1614,38,21,10003.44,1,New / Occasional,Meena Natarajan 1714,Flexitarian,Chennai
1615,248,2,896.6,0,At Risk / Churning,Rajesh Mudaliar 1715,Pure Veg,Chennai
1616,183,3,871.0,0,At Risk / Churning,Kavitha Kumar 1716,Pure Veg,Chennai
1617,58,8,2335.75,1,New / Occasional,Venkatesh Swaminathan 1717,Flexitarian,Chennai
1618,47,8,4210.45,1,New / Occasional,Nandhini Babu 1718,Flexitarian,Chennai
1619,168,1,426.6,0,At Risk / Churning,Santhosh Natarajan 1719,Flexitarian,Chennai
1620,108,2,585.0,1,New / Occasional,Swetha Mudaliar 1720,Pure Veg,Chennai
1621,22,9,4325.8,1,New / Occasional,Aravind Kumar 1721,Flexitarian,Chennai
1622,17,6,3576.19,1,New / Occasional,Priya Swaminathan 1722,Flexitarian,Chennai
1623,3,5,2286.1,1,New / Occasional,Karthik Babu 1723,Flexitarian,Chennai
1624,5,3,917.8,1,New / Occasional,Deepa Natarajan 1724,Flexitarian,Chennai
1625,119,5,1452.0,1,New / Occasional,Siddharth Mudaliar 1725,Flexitarian,Chennai
1626,184,1,493.62,0,At Risk / Churning,Bhavana Kumar 1726,Pure Veg,Chennai
1627,59,3,1861.8,1,New / Occasional,Ramesh Swaminathan 1727,Flexitarian,Chennai
1628,17,9,5190.4,1,New / Occasional,Lakshmi Babu 1728,Flexitarian,Chennai
1629,16,10,3075.4,1,New / Occasional,Vijay Natarajan 1729,Flexitarian,Chennai
1630,32,5,2077.7,1,New / Occasional,Ananya Mudaliar 1730,Flexitarian,Chennai
1631,61,7,4360.71,1,New / Occasional,Suresh Kumar 1731,Flexitarian,Chennai
1632,265,1,317.0,0,At Risk / Churning,Divya Swaminathan 1732,Flexitarian,Chennai
1633,210,2,505.0,0,At Risk / Churning,Ganesh Babu 1733,Pure Veg,Chennai
1634,81,12,5393.27,1,New / Occasional,Meena Natarajan 1734,Flexitarian,Chennai
1635,2,54,28713.55,3,Steady Regulars,Rajesh Mudaliar 1735,Flexitarian,Chennai
1636,169,3,745.78,0,At Risk / Churning,Kavitha Kumar 1736,Flexitarian,Chennai
1637,26,6,3783.3,1,New / Occasional,Venkatesh Swaminathan 1737,Flexitarian,Chennai
1638,27,3,919.0,1,New / Occasional,Nandhini Babu 1738,Pure Veg,Chennai
1639,13,2,1270.5,1,New / Occasional,Santhosh Natarajan 1739,Flexitarian,Chennai
1640,24,10,5305.62,1,New / Occasional,Swetha Mudaliar 1740,Flexitarian,Chennai
1641,16,1,549.0,1,New / Occasional,Aravind Kumar 1741,Flexitarian,Chennai
1642,207,2,633.4,0,At Risk / Churning,Priya Swaminathan 1742,Flexitarian,Chennai
1643,197,4,1916.9,0,At Risk / Churning,Karthik Babu 1743,Flexitarian,Chennai
1644,61,3,991.47,1,New / Occasional,Deepa Natarajan 1744,Flexitarian,Chennai
1645,150,1,775.2,0,At Risk / Churning,Siddharth Mudaliar 1745,Non-Veg Enthusiast,Chennai
1646,13,7,3468.7,1,New / Occasional,Bhavana Kumar 1746,Flexitarian,Chennai
1647,307,1,250.0,0,At Risk / Churning,Ramesh Swaminathan 1747,Pure Veg,Chennai
1648,228,3,1816.2,0,At Risk / Churning,Lakshmi Babu 1748,Flexitarian,Chennai
1649,262,1,330.0,0,At Risk / Churning,Vijay Natarajan 1749,Flexitarian,Chennai
1650,5,28,13045.8,3,Steady Regulars,Ananya Mudaliar 1750,Flexitarian,Chennai
1651,285,1,115.0,0,At Risk / Churning,Suresh Kumar 1751,Non-Veg Enthusiast,Chennai
1652,192,1,289.0,0,At Risk / Churning,Divya Swaminathan 1752,Pure Veg,Chennai
1653,159,3,1152.25,0,At Risk / Churning,Ganesh Babu 1753,Flexitarian,Chennai
1654,168,2,745.2,0,At Risk / Churning,Meena Natarajan 1754,Flexitarian,Chennai
1655,30,14,6424.86,1,New / Occasional,Rajesh Mudaliar 1755,Flexitarian,Chennai
1656,2,97,45862.56,3,Steady Regulars,Kavitha Kumar 1756,Flexitarian,Chennai
1657,13,4,2191.82,1,New / Occasional,Venkatesh Swaminathan 1757,Flexitarian,Chennai
1658,66,1,587.7,1,New / Occasional,Nandhini Babu 1758,Flexitarian,Chennai
1659,46,6,3721.95,1,New / Occasional,Santhosh Natarajan 1759,Flexitarian,Chennai
1660,27,14,5184.4,1,New / Occasional,Swetha Mudaliar 1760,Flexitarian,Chennai
1661,112,3,644.0,1,New / Occasional,Aravind Kumar 1761,Pure Veg,Chennai
1662,28,5,1665.95,1,New / Occasional,Priya Swaminathan 1762,Flexitarian,Chennai
1663,17,6,2706.1,1,New / Occasional,Karthik Babu 1763,Flexitarian,Chennai
1664,71,1,499.5,1,New / Occasional,Deepa Natarajan 1764,Pure Veg,Chennai
1665,65,3,1320.2,1,New / Occasional,Siddharth Mudaliar 1765,Flexitarian,Chennai
1666,78,3,1409.15,1,New / Occasional,Bhavana Kumar 1766,Pure Veg,Chennai
1667,35,9,4351.95,1,New / Occasional,Ramesh Swaminathan 1767,Flexitarian,Chennai
1668,86,5,2914.6,1,New / Occasional,Lakshmi Babu 1768,Flexitarian,Chennai
1669,248,1,441.9,0,At Risk / Churning,Vijay Natarajan 1769,Pure Veg,Chennai
1670,34,4,1031.0,1,New / Occasional,Ananya Mudaliar 1770,Flexitarian,Chennai
1671,290,1,675.0,0,At Risk / Churning,Suresh Kumar 1771,Pure Veg,Chennai
1672,143,1,913.75,0,At Risk / Churning,Divya Swaminathan 1772,Flexitarian,Chennai
1673,188,4,1690.5,0,At Risk / Churning,Ganesh Babu 1773,Flexitarian,Chennai
1674,121,1,1368.0,1,New / Occasional,Meena Natarajan 1774,Pure Veg,Chennai
1675,241,3,970.0,0,At Risk / Churning,Rajesh Mudaliar 1775,Flexitarian,Chennai
1676,221,3,1533.0,0,At Risk / Churning,Kavitha Kumar 1776,Flexitarian,Chennai
1677,16,7,4566.76,1,New / Occasional,Venkatesh Swaminathan 1777,Flexitarian,Chennai
1678,3,4,2649.0,1,New / Occasional,Nandhini Babu 1778,Flexitarian,Chennai
1679,48,12,4166.26,1,New / Occasional,Santhosh Natarajan 1779,Flexitarian,Chennai
1680,73,4,2319.35,1,New / Occasional,Swetha Mudaliar 1780,Flexitarian,Chennai
1681,253,2,2167.47,0,At Risk / Churning,Aravind Kumar 1781,Flexitarian,Chennai
1682,26,9,5640.23,1,New / Occasional,Priya Swaminathan 1782,Flexitarian,Chennai
1683,33,6,3604.41,1,New / Occasional,Karthik Babu 1783,Flexitarian,Chennai
1684,27,6,3178.35,1,New / Occasional,Deepa Natarajan 1784,Flexitarian,Chennai
1685,19,6,2928.35,1,New / Occasional,Siddharth Mudaliar 1785,Flexitarian,Chennai
1686,110,1,200.0,1,New / Occasional,Bhavana Kumar 1786,Pure Veg,Chennai
1687,316,1,432.0,0,At Risk / Churning,Ramesh Swaminathan 1787,Flexitarian,Chennai
1688,9,4,2585.3,1,New / Occasional,Lakshmi Babu 1788,Flexitarian,Chennai
1689,148,5,2251.1,0,At Risk / Churning,Vijay Natarajan 1789,Pure Veg,Chennai
1690,7,3,1368.0,1,New / Occasional,Ananya Mudaliar 1790,Pure Veg,Chennai
1691,26,3,1546.27,1,New / Occasional,Suresh Kumar 1791,Flexitarian,Chennai
1692,4,145,66786.26,3,Steady Regulars,Divya Swaminathan 1792,Flexitarian,Chennai
1693,30,18,7544.38,1,New / Occasional,Ganesh Babu 1793,Flexitarian,Chennai
1694,15,5,2652.7,1,New / Occasional,Meena Natarajan 1794,Flexitarian,Chennai
1695,59,3,1236.0,1,New / Occasional,Rajesh Mudaliar 1795,Pure Veg,Chennai
1696,4,5,1858.0,1,New / Occasional,Kavitha Kumar 1796,Flexitarian,Chennai
1697,63,5,2484.4,1,New / Occasional,Venkatesh Swaminathan 1797,Pure Veg,Chennai
1698,147,1,396.1,0,At Risk / Churning,Nandhini Babu 1798,Flexitarian,Chennai
1699,39,11,4326.3,1,New / Occasional,Santhosh Natarajan 1799,Flexitarian,Chennai
1700,186,3,1790.4,0,At Risk / Churning,Swetha Mudaliar 1800,Flexitarian,Chennai
1701,33,4,1632.2,1,New / Occasional,Aravind Kumar 1801,Flexitarian,Chennai
1702,62,4,3749.9,1,New / Occasional,Priya Swaminathan 1802,Flexitarian,Chennai
1703,102,3,1097.0,1,New / Occasional,Karthik Babu 1803,Pure Veg,Chennai
1704,94,2,458.4,1,New / Occasional,Deepa Natarajan 1804,Flexitarian,Chennai
1705,5,1,1197.9,1,New / Occasional,Siddharth Mudaliar 1805,Flexitarian,Chennai
1706,111,1,828.0,1,New / Occasional,Bhavana Kumar 1806,Flexitarian,Chennai
1707,100,5,2616.95,1,New / Occasional,Ramesh Swaminathan 1807,Flexitarian,Chennai
1708,199,3,878.32,0,At Risk / Churning,Lakshmi Babu 1808,Flexitarian,Chennai
1709,88,12,6378.6,1,New / Occasional,Vijay Natarajan 1809,Flexitarian,Chennai
1710,182,2,571.0,0,At Risk / Churning,Ananya Mudaliar 1810,Flexitarian,Chennai
1711,5,16,7813.87,1,New / Occasional,Suresh Kumar 1811,Flexitarian,Chennai
1712,57,7,3733.85,1,New / Occasional,Divya Swaminathan 1812,Flexitarian,Chennai
1713,83,2,704.0,1,New / Occasional,Ganesh Babu 1813,Pure Veg,Chennai
1714,40,9,5628.0,1,New / Occasional,Meena Natarajan 1814,Flexitarian,Chennai
1715,60,2,869.8,1,New / Occasional,Rajesh Mudaliar 1815,Flexitarian,Chennai
1716,4,3,1978.5,1,New / Occasional,Kavitha Kumar 1816,Flexitarian,Chennai
1717,327,1,348.0,0,At Risk / Churning,Venkatesh Swaminathan 1817,Pure Veg,Chennai
1718,7,7,2061.3,1,New / Occasional,Nandhini Babu 1818,Flexitarian,Chennai
1719,77,7,3193.6,1,New / Occasional,Santhosh Natarajan 1819,Flexitarian,Chennai
1720,262,2,915.3,0,At Risk / Churning,Swetha Mudaliar 1820,Flexitarian,Chennai
1721,109,7,2234.8,1,New / Occasional,Aravind Kumar 1821,Flexitarian,Chennai
1722,39,4,2474.82,1,New / Occasional,Priya Swaminathan 1822,Pure Veg,Chennai
1723,148,3,1590.16,0,At Risk / Churning,Karthik Babu 1823,Flexitarian,Chennai
1724,119,3,1284.9,1,New / Occasional,Deepa Natarajan 1824,Flexitarian,Chennai
1725,21,10,4236.93,1,New / Occasional,Siddharth Mudaliar 1825,Flexitarian,Chennai
1726,167,4,1012.1,0,At Risk / Churning,Bhavana Kumar 1826,Flexitarian,Chennai
1727,9,21,9876.11,1,New / Occasional,Ramesh Swaminathan 1827,Flexitarian,Chennai
1728,209,1,562.5,0,At Risk / Churning,Lakshmi Babu 1828,Flexitarian,Chennai
1729,137,1,1154.3,0,At Risk / Churning,Vijay Natarajan 1829,Pure Veg,Chennai
1730,51,3,1199.5,1,New / Occasional,Ananya Mudaliar 1830,Flexitarian,Chennai
1731,57,2,1449.9,1,New / Occasional,Suresh Kumar 1831,Flexitarian,Chennai
1732,185,3,1288.0,0,At Risk / Churning,Divya Swaminathan 1832,Flexitarian,Chennai
1733,35,15,5674.35,1,New / Occasional,Ganesh Babu 1833,Flexitarian,Chennai
1734,143,2,945.4,0,At Risk / Churning,Meena Natarajan 1834,Flexitarian,Chennai
1735,304,1,350.0,0,At Risk / Churning,Rajesh Mudaliar 1835,Pure Veg,Chennai
1736,7,10,3662.13,1,New / Occasional,Kavitha Kumar 1836,Flexitarian,Chennai
1737,12,2,960.3,1,New / Occasional,Venkatesh Swaminathan 1837,Pure Veg,Chennai
1738,40,12,6166.7,1,New / Occasional,Nandhini Babu 1838,Flexitarian,Chennai
1739,100,2,1021.6,1,New / Occasional,Santhosh Natarajan 1839,Flexitarian,Chennai
1740,4,20,10629.42,1,New / Occasional,Swetha Mudaliar 1840,Flexitarian,Chennai
1741,14,2,746.0,1,New / Occasional,Aravind Kumar 1841,Pure Veg,Chennai
1742,163,6,2129.15,0,At Risk / Churning,Priya Swaminathan 1842,Flexitarian,Chennai
1743,206,3,2936.1,0,At Risk / Churning,Karthik Babu 1843,Flexitarian,Chennai
1744,157,4,1389.55,0,At Risk / Churning,Deepa Natarajan 1844,Flexitarian,Chennai
1745,39,17,7253.6,1,New / Occasional,Siddharth Mudaliar 1845,Flexitarian,Chennai
1746,195,1,385.2,0,At Risk / Churning,Bhavana Kumar 1846,Pure Veg,Chennai
1747,256,1,558.0,0,At Risk / Churning,Ramesh Swaminathan 1847,Flexitarian,Chennai
1748,3,35,18643.74,3,Steady Regulars,Lakshmi Babu 1848,Flexitarian,Chennai
1749,42,4,1865.5,1,New / Occasional,Vijay Natarajan 1849,Flexitarian,Chennai
1750,14,17,9393.31,1,New / Occasional,Ananya Mudaliar 1850,Flexitarian,Chennai
1751,146,4,4467.48,0,At Risk / Churning,Suresh Kumar 1851,Flexitarian,Chennai
1752,18,2,1335.89,1,New / Occasional,Divya Swaminathan 1852,Flexitarian,Chennai
1753,103,3,550.0,1,New / Occasional,Ganesh Babu 1853,Flexitarian,Chennai
1754,24,45,24003.48,3,Steady Regulars,Meena Natarajan 1854,Flexitarian,Chennai
1755,165,3,1048.4,0,At Risk / Churning,Rajesh Mudaliar 1855,Flexitarian,Chennai
1756,21,5,3439.5,1,New / Occasional,Kavitha Kumar 1856,Flexitarian,Chennai
1757,140,2,671.3,0,At Risk / Churning,Venkatesh Swaminathan 1857,Pure Veg,Chennai
1758,73,1,340.0,1,New / Occasional,Nandhini Babu 1858,Pure Veg,Chennai
1759,57,4,3298.12,1,New / Occasional,Santhosh Natarajan 1859,Flexitarian,Chennai
1760,15,25,13926.45,3,Steady Regulars,Swetha Mudaliar 1860,Flexitarian,Chennai
1761,83,1,307.0,1,New / Occasional,Aravind Kumar 1861,Pure Veg,Chennai
1762,36,2,867.6,1,New / Occasional,Priya Swaminathan 1862,Flexitarian,Chennai
1763,97,2,942.65,1,New / Occasional,Karthik Babu 1863,Pure Veg,Chennai
1764,15,2,530.0,1,New / Occasional,Deepa Natarajan 1864,Flexitarian,Chennai
1765,59,13,5614.7,1,New / Occasional,Siddharth Mudaliar 1865,Flexitarian,Chennai
1766,4,4,2410.6,1,New / Occasional,Bhavana Kumar 1866,Flexitarian,Chennai
1767,180,3,1501.7,0,At Risk / Churning,Ramesh Swaminathan 1867,Pure Veg,Chennai
1768,114,2,785.9,1,New / Occasional,Lakshmi Babu 1868,Pure Veg,Chennai
1769,44,8,3945.5,1,New / Occasional,Vijay Natarajan 1869,Flexitarian,Chennai
1770,35,4,1995.6,1,New / Occasional,Ananya Mudaliar 1870,Flexitarian,Chennai
1771,295,1,538.62,0,At Risk / Churning,Suresh Kumar 1871,Flexitarian,Chennai
1772,45,6,3647.81,1,New / Occasional,Divya Swaminathan 1872,Flexitarian,Chennai
1773,19,5,2397.8,1,New / Occasional,Ganesh Babu 1873,Flexitarian,Chennai
1774,170,1,316.0,0,At Risk / Churning,Meena Natarajan 1874,Pure Veg,Chennai
1775,95,1,215.3,1,New / Occasional,Rajesh Mudaliar 1875,Pure Veg,Chennai
1776,36,2,1078.2,1,New / Occasional,Kavitha Kumar 1876,Pure Veg,Chennai
1777,241,1,270.0,0,At Risk / Churning,Venkatesh Swaminathan 1877,Pure Veg,Chennai
1778,24,23,13895.52,1,New / Occasional,Nandhini Babu 1878,Flexitarian,Chennai
1779,25,10,5424.97,1,New / Occasional,Santhosh Natarajan 1879,Flexitarian,Chennai
1780,2,8,3450.3,1,New / Occasional,Swetha Mudaliar 1880,Flexitarian,Chennai
1781,194,3,1706.5,0,At Risk / Churning,Aravind Kumar 1881,Flexitarian,Chennai
1782,298,1,102.0,0,At Risk / Churning,Priya Swaminathan 1882,Pure Veg,Chennai
1783,89,4,1684.0,1,New / Occasional,Karthik Babu 1883,Flexitarian,Chennai
1784,60,3,1741.7,1,New / Occasional,Deepa Natarajan 1884,Flexitarian,Chennai
1785,31,3,1899.0,1,New / Occasional,Siddharth Mudaliar 1885,Flexitarian,Chennai
1786,84,8,3868.55,1,New / Occasional,Bhavana Kumar 1886,Flexitarian,Chennai
1787,127,9,4404.46,1,New / Occasional,Ramesh Swaminathan 1887,Flexitarian,Chennai
1788,118,6,2612.7,1,New / Occasional,Lakshmi Babu 1888,Pure Veg,Chennai
1789,63,3,1172.45,1,New / Occasional,Vijay Natarajan 1889,Pure Veg,Chennai
1790,125,1,580.5,1,New / Occasional,Ananya Mudaliar 1890,Pure Veg,Chennai
1791,30,5,1806.6,1,New / Occasional,Suresh Kumar 1891,Flexitarian,Chennai
1792,39,3,1663.75,1,New / Occasional,Divya Swaminathan 1892,Flexitarian,Chennai
1793,257,1,1636.75,0,At Risk / Churning,Ganesh Babu 1893,Flexitarian,Chennai
1794,178,1,759.6,0,At Risk / Churning,Meena Natarajan 1894,Flexitarian,Chennai
1795,23,16,6921.05,1,New / Occasional,Rajesh Mudaliar 1895,Flexitarian,Chennai
1796,12,16,7005.5,1,New / Occasional,Kavitha Kumar 1896,Flexitarian,Chennai
1797,2,7,3639.85,1,New / Occasional,Venkatesh Swaminathan 1897,Pure Veg,Chennai
1798,6,1,738.0,1,New / Occasional,Nandhini Babu 1898,Pure Veg,Chennai
1799,197,1,330.0,0,At Risk / Churning,Santhosh Natarajan 1899,Flexitarian,Chennai
1800,2,39,18493.74,3,Steady Regulars,Swetha Mudaliar 1900,Flexitarian,Chennai
1801,4,10,4577.96,1,New / Occasional,Aravind Kumar 1901,Flexitarian,Chennai
1802,278,1,317.0,0,At Risk / Churning,Priya Swaminathan 1902,Pure Veg,Chennai
1803,127,1,165.0,1,New / Occasional,Karthik Babu 1903,Pure Veg,Chennai
1804,16,3,1114.0,1,New / Occasional,Deepa Natarajan 1904,Pure Veg,Chennai
1805,52,10,4059.32,1,New / Occasional,Siddharth Mudaliar 1905,Flexitarian,Chennai
1806,68,2,582.0,1,New / Occasional,Bhavana Kumar 1906,Pure Veg,Chennai
1807,234,3,1298.0,0,At Risk / Churning,Ramesh Swaminathan 1907,Pure Veg,Chennai
1808,11,6,3274.08,1,New / Occasional,Lakshmi Babu 1908,Flexitarian,Chennai
1809,19,4,1627.0,1,New / Occasional,Vijay Natarajan 1909,Flexitarian,Chennai
1810,165,3,945.0,0,At Risk / Churning,Ananya Mudaliar 1910,Pure Veg,Chennai
1811,33,6,2776.54,1,New / Occasional,Suresh Kumar 1911,Flexitarian,Chennai
1812,15,26,14073.7,3,Steady Regulars,Divya Swaminathan 1912,Flexitarian,Chennai
1813,3,3,1406.6,1,New / Occasional,Ganesh Babu 1913,Non-Veg Enthusiast,Chennai
1814,108,3,1415.8,1,New / Occasional,Meena Natarajan 1914,Flexitarian,Chennai
1815,241,2,872.1,0,At Risk / Churning,Rajesh Mudaliar 1915,Flexitarian,Chennai
1816,93,7,2962.65,1,New / Occasional,Kavitha Kumar 1916,Flexitarian,Chennai
1817,212,2,488.0,0,At Risk / Churning,Venkatesh Swaminathan 1917,Flexitarian,Chennai
1818,24,6,2044.55,1,New / Occasional,Nandhini Babu 1918,Pure Veg,Chennai
1819,43,10,4419.66,1,New / Occasional,Santhosh Natarajan 1919,Flexitarian,Chennai
1820,34,1,300.0,1,New / Occasional,Swetha Mudaliar 1920,Pure Veg,Chennai
1821,39,13,5716.7,1,New / Occasional,Aravind Kumar 1921,Flexitarian,Chennai
1822,68,5,2612.8,1,New / Occasional,Priya Swaminathan 1922,Flexitarian,Chennai
1823,226,2,700.85,0,At Risk / Churning,Karthik Babu 1923,Non-Veg Enthusiast,Chennai
1824,144,5,3220.47,0,At Risk / Churning,Deepa Natarajan 1924,Flexitarian,Chennai
1825,109,4,3199.39,1,New / Occasional,Siddharth Mudaliar 1925,Pure Veg,Chennai
1826,38,5,1620.22,1,New / Occasional,Bhavana Kumar 1926,Flexitarian,Chennai
1827,8,14,4347.65,1,New / Occasional,Ramesh Swaminathan 1927,Flexitarian,Chennai
1828,39,2,494.12,1,New / Occasional,Lakshmi Babu 1928,Flexitarian,Chennai
1829,21,48,23583.18,3,Steady Regulars,Vijay Natarajan 1929,Flexitarian,Chennai
1830,183,1,255.0,0,At Risk / Churning,Ananya Mudaliar 1930,Pure Veg,Chennai
1831,355,1,146.0,0,At Risk / Churning,Suresh Kumar 1931,Pure Veg,Chennai
1832,22,13,8410.08,1,New / Occasional,Divya Swaminathan 1932,Flexitarian,Chennai
1833,109,10,3696.75,1,New / Occasional,Ganesh Babu 1933,Flexitarian,Chennai
1834,56,2,469.0,1,New / Occasional,Meena Natarajan 1934,Pure Veg,Chennai
