customer_id,customer_name,city,diet_profile,signup_date
2028,Lakshmi Babu 2128,Chennai,Pure Veg,2024-05-05
2029,Vijay Natarajan 2129,Chennai,Flexitarian,2024-08-04
2030,Ananya Mudaliar 2130,Chennai,Pure Veg,2024-11-01
2031,Suresh Kumar 2131,Chennai,Flexitarian,2024-10-11
2032,Divya Swaminathan 2132,Chennai,Pure Veg,2024-07-03
2033,Ganesh Babu 2133,Chennai,Flexitarian,2024-02-08
2034,Meena Natarajan 2134,Chennai,Flexitarian,2024-08-10
2035,Rajesh Mudaliar 2135,Chennai,Non-Veg Enthusiast,2024-07-02
2036,Kavitha Kumar 2136,Chennai,Pure Veg,2024-06-26
2037,Venkatesh Swaminathan 2137,Chennai,Pure Veg,2024-10-20
2038,Nandhini Babu 2138,Chennai,Flexitarian,2024-12-05
2039,Santhosh Natarajan 2139,Chennai,Flexitarian,2024-05-30
2040,Swetha Mudaliar 2140,Chennai,Pure Veg,2024-05-05
2041,Aravind Kumar 2141,Chennai,Flexitarian,2024-10-27
2042,Priya Swaminathan 2142,Chennai,Flexitarian,2024-11-03
2043,Karthik Babu 2143,Chennai,Flexitarian,2024-12-01
2044,Deepa Natarajan 2144,Chennai,Flexitarian,2024-08-21
2045,Siddharth Mudaliar 2145,Chennai,Pure Veg,2024-01-08
2046,Bhavana Kumar 2146,Chennai,Flexitarian,2024-12-06
2047,Ramesh Swaminathan 2147,Chennai,Flexitarian,2024-05-08
2048,Lakshmi Babu 2148,Chennai,Flexitarian,2024-09-20
2049,Vijay Natarajan 2149,Chennai,Pure Veg,2024-06-05
2050,Ananya Mudaliar 2150,Chennai,Flexitarian,2024-12-17
2051,Suresh Kumar 2151,Chennai,Flexitarian,2024-12-23
2052,Divya Swaminathan 2152,Chennai,Pure Veg,2024-01-05
2053,Ganesh Babu 2153,Chennai,Flexitarian,2024-03-26
2054,Meena Natarajan 2154,Chennai,Flexitarian,2024-06-23
2055,Rajesh Mudaliar 2155,Chennai,Flexitarian,2024-10-16
2056,Kavitha Kumar 2156,Chennai,Flexitarian,2024-07-11
2057,Venkatesh Swaminathan 2157,Chennai,Flexitarian,2024-11-06
2058,Nandhini Babu 2158,Chennai,Flexitarian,2024-04-28
2059,Santhosh Natarajan 2159,Chennai,Flexitarian,2024-08-05
2060,Swetha Mudaliar 2160,Chennai,Flexitarian,2024-04-23
2061,Aravind Kumar 2161,Chennai,Flexitarian,2024-05-24
2062,Priya Swaminathan 2162,Chennai,Pure Veg,2024-01-26
2063,Karthik Babu 2163,Chennai,Flexitarian,2024-05-15
2064,Deepa Natarajan 2164,Chennai,Pure Veg,2024-10-29
2065,Siddharth Mudaliar 2165,Chennai,Flexitarian,2024-08-19
2066,Bhavana Kumar 2166,Chennai,Flexitarian,2024-03-16
2067,Ramesh Swaminathan 2167,Chennai,Flexitarian,2024-11-23
2068,Lakshmi Babu 2168,Chennai,Flexitarian,2024-12-10
2069,Vijay Natarajan 2169,Chennai,Flexitarian,2024-10-28
2070,Ananya Mudaliar 2170,Chennai,Flexitarian,2024-10-15
2071,Suresh Kumar 2171,Chennai,Flexitarian,2024-01-01
2072,Divya Swaminathan 2172,Chennai,Pure Veg,2024-05-26
2073,Ganesh Babu 2173,Chennai,Flexitarian,2024-10-13
2074,Meena Natarajan 2174,Chennai,Flexitarian,2024-05-21
2075,Rajesh Mudaliar 2175,Chennai,Flexitarian,2024-02-22
2076,Kavitha Kumar 2176,Chennai,Flexitarian,2024-10-30
2077,Venkatesh Swaminathan 2177,Chennai,Pure Veg,2024-03-09
2078,Nandhini Babu 2178,Chennai,Flexitarian,2024-12-26
2079,Santhosh Natarajan 2179,Chennai,Flexitarian,2024-03-30
2080,Swetha Mudaliar 2180,Chennai,Pure Veg,2024-08-07
2081,Aravind Kumar 2181,Chennai,Flexitarian,2024-07-10
2082,Priya Swaminathan 2182,Chennai,Flexitarian,2024-03-03
2083,Karthik Babu 2183,Chennai,Flexitarian,2024-03-13
2084,Deepa Natarajan 2184,Chennai,Flexitarian,2024-06-09
2085,Siddharth Mudaliar 2185,Chennai,Flexitarian,2024-06-17
2086,Bhavana Kumar 2186,Chennai,Pure Veg,2024-03-29
2087,Ramesh Swaminathan 2187,Chennai,Pure Veg,2024-06-24
2088,Lakshmi Babu 2188,Chennai,Flexitarian,2024-09-25
2089,Vijay Natarajan 2189,Chennai,Flexitarian,2024-03-13
2090,Ananya Mudaliar 2190,Chennai,Flexitarian,2024-09-01
2091,Suresh Kumar 2191,Chennai,Flexitarian,2024-03-17
2092,Divya Swaminathan 2192,Chennai,Flexitarian,2024-06-07
2093,Ganesh Babu 2193,Chennai,Flexitarian,2024-11-19
2094,Meena Natarajan 2194,Chennai,Flexitarian,2024-04-07
2095,Rajesh Mudaliar 2195,Chennai,Flexitarian,2024-04-11
2096,Kavitha Kumar 2196,Chennai,Pure Veg,2024-05-11
2097,Venkatesh Swaminathan 2197,Chennai,Flexitarian,2024-04-11
2098,Nandhini Babu 2198,Chennai,Flexitarian,2024-01-19
2099,Santhosh Natarajan 2199,Chennai,Pure Veg,2024-03-22
2100,Swetha Mudaliar 2200,Chennai,Non-Veg Enthusiast,2024-10-05
2101,Aravind Kumar 2201,Chennai,Flexitarian,2024-12-04
2102,Priya Swaminathan 2202,Chennai,Pure Veg,2024-12-30
2103,Karthik Babu 2203,Chennai,Pure Veg,2024-11-26
2104,Deepa Natarajan 2204,Chennai,Flexitarian,2024-05-08
2105,Siddharth Mudaliar 2205,Chennai,Flexitarian,2024-12-09
2106,Bhavana Kumar 2206,Chennai,Flexitarian,2024-11-05
2107,Ramesh Swaminathan 2207,Chennai,Flexitarian,2024-03-29
2108,Lakshmi Babu 2208,Chennai,Pure Veg,2024-07-31
2109,Vijay Natarajan 2209,Chennai,Flexitarian,2024-05-22
2110,Ananya Mudaliar 2210,Chennai,Flexitarian,2024-03-05
2111,Suresh Kumar 2211,Chennai,Flexitarian,2024-03-16
2112,Divya Swaminathan 2212,Chennai,Flexitarian,2024-07-17
2113,Ganesh Babu 2213,Chennai,Flexitarian,2024-05-22
2114,Meena Natarajan 2214,Chennai,Flexitarian,2024-11-11
2115,Rajesh Mudaliar 2215,Chennai,Flexitarian,2024-04-02
2116,Kavitha Kumar 2216,Chennai,Flexitarian,2024-10-31
2117,Venkatesh Swaminathan 2217,Chennai,Pure Veg,2024-08-11
2118,Nandhini Babu 2218,Chennai,Flexitarian,2024-10-17
2119,Santhosh Natarajan 2219,Chennai,Pure Veg,2024-04-11
2120,Swetha Mudaliar 2220,Chennai,Flexitarian,2024-09-23
2121,Aravind Kumar 2221,Chennai,Pure Veg,2024-12-20
2122,Priya Swaminathan 2222,Chennai,Flexitarian,2024-04-19
2123,Karthik Babu 2223,Chennai,Pure Veg,2024-11-25
2124,Deepa Natarajan 2224,Chennai,Pure Veg,2024-09-21
2125,Siddharth Mudaliar 2225,Chennai,Flexitarian,2024-01-03
2126,Bhavana Kumar 2226,Chennai,Flexitarian,2024-03-25
2127,Ramesh Swaminathan 2227,Chennai,Flexitarian,2024-10-08
2128,Lakshmi Babu 2228,Chennai,Flexitarian,2024-11-23
2129,Vijay Natarajan 2229,Chennai,Flexitarian,2024-10-30
2130,Ananya Mudaliar 2230,Chennai,Pure Veg,2024-04-26
2131,Suresh Kumar 2231,Chennai,Flexitarian,2024-08-08
2132,Divya Swaminathan 2232,Chennai,Pure Veg,2024-06-02
2133,Ganesh Babu 2233,Chennai,Flexitarian,2024-06-01
2134,Meena Natarajan 2234,Chennai,Flexitarian,2024-01-12
2135,Rajesh Mudaliar 2235,Chennai,Flexitarian,2024-05-12
2136,Kavitha Kumar 2236,Chennai,Flexitarian,2024-10-30
2137,Venkatesh Swaminathan 2237,Chennai,Flexitarian,2024-10-19
2138,Nandhini Babu 2238,Chennai,Flexitarian,2024-10-26
2139,Santhosh Natarajan 2239,Chennai,Flexitarian,2024-08-15
2140,Swetha Mudaliar 2240,Chennai,Flexitarian,2024-09-27
2141,Aravind Kumar 2241,Chennai,Flexitarian,2024-02-12
2142,Priya Swaminathan 2242,Chennai,Pure Veg,2024-12-08
2143,Karthik Babu 2243,Chennai,Pure Veg,2024-11-21
2144,Deepa Natarajan 2244,Chennai,Flexitarian,2024-10-28
2145,Siddharth Mudaliar 2245,Chennai,Flexitarian,2024-12-29
2146,Bhavana Kumar 2246,Chennai,Non-Veg Enthusiast,2024-01-21
2147,Ramesh Swaminathan 2247,Chennai,Flexitarian,2024-04-16
2148,Lakshmi Babu 2248,Chennai,Flexitarian,2024-12-01
2149,Vijay Natarajan 2249,Chennai,Flexitarian,2024-10-29
2150,Ananya Mudaliar 2250,Chennai,Flexitarian,2024-04-26
2151,Suresh Kumar 2251,Chennai,Flexitarian,2024-05-03
2152,Divya Swaminathan 2252,Chennai,Flexitarian,2024-10-07
2153,Ganesh Babu 2253,Chennai,Flexitarian,2024-10-18
2154,Meena Natarajan 2254,Chennai,Flexitarian,2024-07-21
2155,Rajesh Mudaliar 2255,Chennai,Flexitarian,2024-02-20
2156,Kavitha Kumar 2256,Chennai,Flexitarian,2024-09-27
2157,Venkatesh Swaminathan 2257,Chennai,Flexitarian,2024-11-19
2158,Nandhini Babu 2258,Chennai,Flexitarian,2024-10-03
2159,Santhosh Natarajan 2259,Chennai,Pure Veg,2024-05-20
2160,Swetha Mudaliar 2260,Chennai,Flexitarian,2024-10-01
2161,Aravind Kumar 2261,Chennai,Flexitarian,2024-10-16
2162,Priya Swaminathan 2262,Chennai,Flexitarian,2024-11-29
2163,Karthik Babu 2263,Chennai,Flexitarian,2024-02-21
2164,Deepa Natarajan 2264,Chennai,Pure Veg,2024-01-27
2165,Siddharth Mudaliar 2265,Chennai,Flexitarian,2024-06-05
2166,Bhavana Kumar 2266,Chennai,Flexitarian,2024-08-26
2167,Ramesh Swaminathan 2267,Chennai,Flexitarian,2024-06-04
2168,Lakshmi Babu 2268,Chennai,Flexitarian,2024-10-17
2169,Vijay Natarajan 2269,Chennai,Flexitarian,2024-05-15
2170,Ananya Mudaliar 2270,Chennai,Flexitarian,2024-05-23
